snapped_at,volume
2024-12-16 00:00:00 +0000,1639938488.8266775230689691369454274
2024-12-17 00:00:00 +0000,2412213861.55509547855764077068240899
2024-12-18 00:00:00 +0000,2438036438.39743683022457010567533451
2024-12-19 00:00:00 +0000,2429457562.6539344677396892336621702
2024-12-20 00:00:00 +0000,2860800867.662315026470738137490502004
2024-12-21 00:00:00 +0000,3807034985.87972900517382195729059874
2024-12-22 00:00:00 +0000,2242834158.036633022334294081816026836
2024-12-23 00:00:00 +0000,1534882971.79657844932729911734709117
2024-12-24 00:00:00 +0000,1742950447.677238176236910930612255745
2024-12-25 00:00:00 +0000,1737626145.6361255995587995049912502
2024-12-26 00:00:00 +0000,2174146363.029576584375012527715223543
2024-12-27 00:00:00 +0000,1634125448.21588879888025231217450317
2024-12-28 00:00:00 +0000,1441169969.00984527377321371863780044
2024-12-29 00:00:00 +0000,933694785.20953863391711930260052791
2024-12-30 00:00:00 +0000,1001492128.59952222001805085065371692
2024-12-31 00:00:00 +0000,1288629684.861013447869152500505422154
2025-01-01 00:00:00 +0000,1185064371.697740550678854270323356608
2025-01-02 00:00:00 +0000,1119328058.834090310820345496966413122
2025-01-03 00:00:00 +0000,1582808942.594365253518022480033839537
2025-01-04 00:00:00 +0000,1466134332.99808331956856929002802392
2025-01-05 00:00:00 +0000,1459476311.963385356074233732420269954
2025-01-06 00:00:00 +0000,1619965969.49379107584822140221583363
2025-01-07 00:00:00 +0000,1522159102.3674083653122473109864188
2025-01-08 00:00:00 +0000,1768651832.870301039134233965445275245
2025-01-09 00:00:00 +0000,1907413724.79902051895229050529468368
2025-01-10 00:00:00 +0000,1999357563.482903500963635371758853792
2025-01-11 00:00:00 +0000,1643092146.272766408278230684193601666
2025-01-12 00:00:00 +0000,1230707132.40463413436018740731677476
2025-01-13 00:00:00 +0000,882382166.23256712152310750552983136
2025-01-14 00:00:00 +0000,1861817836.318874508009336491216605792
2025-01-15 00:00:00 +0000,1420664945.2001029914790081124791519
2025-01-16 00:00:00 +0000,2401255901.65796829123628293314080452
2025-01-17 00:00:00 +0000,2562618777.31788620399838544554496318
2025-01-18 00:00:00 +0000,2462997352.9897559713950884165790141
2025-01-19 00:00:00 +0000,2636159056.18644303376214310479419259
2025-01-20 00:00:00 +0000,3312299632.20816488654097645087375281
2025-01-21 00:00:00 +0000,3438113128.61719577770099997074398496
2025-01-22 00:00:00 +0000,2495475936.10311404510710785572324832
2025-01-23 00:00:00 +0000,1700397189.34129236905719335346591278
2025-01-24 00:00:00 +0000,1950698313.94105901334795715012291034
